,flightNum,,org,,dest,dep_time in sec from midnight,arr_time in sec from midnight,day,fleet,tail,,,flight time,turn time,distance_mile
2184,1274,0,MSP,0,BDL,73080,82380,17,MD90,N930DN,0,1,155,0,909
2185,1071,0,MKE,0,MSP,29100,33720,17,MD90,N931DN,1,0,77,10380,257
2186,2630,0,MSP,0,PDX,44100,57120,17,MD90,N931DN,0,0,217,2400,1234
2187,2164,0,PDX,0,MSP,59520,71220,17,MD90,N931DN,0,0,195,3480,1234
2188,663,0,MSP,0,RDU,74700,83700,17,MD90,N931DN,0,1,150,0,849
2189,2509,0,FCA,0,MSP,28800,37740,17,MD90,N932DN,1,0,149,0,-1
2190,1687,0,MSP,0,SAN,37200,50820,17,MD90,N932DN,0,0,227,4380,1328
2191,1687,0,SAN,0,MSP,55200,68220,17,MD90,N932DN,0,0,217,5280,1328
2192,2104,0,MSP,0,DEN,73500,80880,17,MD90,N932DN,0,1,123,0,589
2193,2061,0,PHL,0,ATL,27900,36120,17,MD90,N933DN,1,0,137,3780,577
2194,1462,0,ATL,0,MSY,39900,45600,17,MD90,N933DN,0,0,95,2700,368
2195,1462,0,MSY,0,ATL,48300,53760,17,MD90,N933DN,0,0,91,2940,368
2196,802,0,ATL,0,LGA,56700,65700,17,MD90,N933DN,0,0,150,2700,660
2197,947,0,LGA,0,ATL,68400,77880,17,MD90,N933DN,0,0,158,5280,660
2198,1769,0,ATL,0,MCO,83160,88320,17,MD90,N933DN,0,1,86,0,351
2199,1842,0,GRR,0,MSP,27000,32100,17,MD90,N934DN,1,0,85,4800,353
2200,1751,0,MSP,0,LAS,36900,48900,17,MD90,N934DN,0,0,200,2460,1126
2201,756,0,LAS,0,MSP,51360,62760,17,MD90,N934DN,0,0,190,4140,1126
2202,1664,0,MSP,0,DCA,66900,75540,17,MD90,N934DN,0,1,144,0,806
2203,2192,0,TPA,0,DTW,30900,40500,17,MD90,N935DN,1,0,160,2700,855
2204,1096,0,DTW,0,ATL,43200,50700,17,MD90,N935DN,0,0,125,2700,516
2205,1584,0,ATL,0,ROC,53400,61380,17,MD90,N935DN,0,0,133,2520,650
2206,1584,0,ROC,0,ATL,63900,71820,17,MD90,N935DN,0,0,132,3360,650
2207,1111,0,ATL,0,ROC,75180,83040,17,MD90,N935DN,0,1,131,0,650
2208,1332,0,RSW,0,ATL,25200,31560,17,MD90,N936DN,1,0,106,3240,447
2209,798,0,ATL,0,GRR,34800,41700,17,MD90,N936DN,0,0,115,2400,557
2210,798,0,GRR,0,ATL,44100,51300,17,MD90,N936DN,0,0,120,3420,557
2211,316,0,ATL,0,CLT,54720,59400,17,MD90,N936DN,0,0,78,2400,196
2212,316,0,CLT,0,ATL,61800,66960,17,MD90,N936DN,0,0,86,2820,196
2213,2293,0,ATL,0,ELP,69780,81300,17,MD90,N936DN,0,1,192,0,1110
2214,1091,0,JAX,0,ATL,19800,23700,17,MD90,N937DN,1,0,65,3000,233
2215,1113,0,ATL,0,ORF,26700,32520,17,MD90,N937DN,0,0,97,2400,447
2216,1113,0,ORF,0,ATL,34920,41460,17,MD90,N937DN,0,0,109,2940,447
2217,738,0,ATL,0,DCA,44400,50940,17,MD90,N937DN,0,0,109,3060,474
2218,2039,0,DCA,0,ATL,54000,61080,17,MD90,N937DN,0,0,118,3120,474
2219,980,0,ATL,0,BOS,64200,74520,17,MD90,N937DN,0,1,172,0,820
2220,1533,0,SRQ,0,ATL,27900,33660,17,MD90,N938DN,1,0,96,2880,386
2221,2452,0,ATL,0,RIC,36540,42660,17,MD90,N938DN,0,0,102,2400,417
2222,2452,0,RIC,0,ATL,45060,51300,17,MD90,N938DN,0,0,104,4020,417
2223,2396,0,ATL,0,RSW,55320,61860,17,MD90,N938DN,0,0,109,3000,447
2224,2396,0,RSW,0,ATL,64860,71520,17,MD90,N938DN,0,0,111,2820,447
2225,1535,0,ATL,0,IND,74340,79860,17,MD90,N938DN,0,1,92,0,375
2226,960,0,IND,0,ATL,21600,27060,17,MD90,N939DN,1,0,91,2940,375
2227,1272,0,ATL,0,MCI,30000,37560,17,MD90,N939DN,0,0,126,2400,600
2228,1272,0,MCI,0,ATL,39960,47100,17,MD90,N939DN,0,0,119,2700,600
2229,1817,0,ATL,0,DEN,49800,61500,17,MD90,N939DN,0,0,195,2400,1039
2230,2149,0,DEN,0,MSP,63900,70800,17,MD90,N939DN,0,0,115,3000,589
2231,1373,0,MSP,0,IND,73800,79260,17,MD90,N939DN,0,1,91,0,435
2232,1418,0,MCO,0,ATL,19500,24540,17,MD90,N940DN,1,0,84,2760,351
2233,2351,0,ATL,0,RDU,27300,32160,17,MD90,N940DN,0,0,81,2940,308
2234,2351,0,RDU,0,ATL,35100,40140,17,MD90,N940DN,0,0,84,3360,308
2235,2583,0,ATL,0,CLT,43500,48000,17,MD90,N940DN,0,0,75,2400,196
2236,2583,0,CLT,0,ATL,50400,55260,17,MD90,N940DN,0,0,81,1140,196
2237,1307,0,ATL,0,RIC,56400,62400,17,MD90,N940DN,0,0,100,2400,417
2238,1307,0,RIC,0,ATL,64800,71040,17,MD90,N940DN,0,0,104,3060,417
2239,374,0,ATL,0,DCA,74100,80820,17,MD90,N940DN,0,1,112,0,474
2240,2508,0,DCA,0,ATL,21600,27960,17,MD90,N941DN,1,0,106,2700,474
2241,1970,0,ATL,0,MSY,30660,36000,17,MD90,N941DN,0,0,89,2400,368
2242,1970,0,MSY,0,ATL,38400,43500,17,MD90,N941DN,0,0,85,2940,368
2243,2597,0,ATL,0,BDL,46440,54960,17,MD90,N941DN,0,0,142,2400,745
2244,2597,0,BDL,0,ATL,57360,66480,17,MD90,N941DN,0,0,152,2820,745
2245,1384,0,ATL,0,ORF,69300,75480,17,MD90,N941DN,0,1,103,0,447
2246,2609,0,TPA,0,ATL,19500,24720,17,MD90,N943DN,1,0,87,2880,352
2247,1925,0,ATL,0,BWI,27600,34200,17,MD90,N943DN,0,0,110,2400,499
2248,1925,0,BWI,0,ATL,36600,43200,17,MD90,N943DN,0,0,110,2700,499
2249,2086,0,ATL,0,LGA,45900,54540,17,MD90,N943DN,0,0,144,3000,660
2250,1499,0,LGA,0,ATL,57540,67500,17,MD90,N943DN,0,0,166,3240,660
2251,766,0,ATL,0,MKE,70740,78300,17,MD90,N943DN,0,1,126,0,581
2252,967,0,IND,0,DTW,23700,27720,17,MD90,N944DN,1,0,67,2760,199
2253,974,0,DTW,0,MKE,30480,34800,17,MD90,N944DN,0,0,72,2460,205
2254,2357,0,MKE,0,DTW,37260,41400,17,MD90,N944DN,0,0,69,3000,205
2255,2177,0,DTW,0,RSW,44400,55080,17,MD90,N944DN,0,0,178,2820,943
2256,2177,0,RSW,0,DTW,57900,68580,17,MD90,N944DN,0,0,178,3180,943
2257,1721,0,DTW,0,TPA,71760,81360,17,MD90,N944DN,0,1,160,0,855
2258,2119,0,LGA,0,MSP,30600,41640,17,MD90,N945DN,1,0,184,4260,883
2259,679,0,MSP,0,ABQ,45900,55380,17,MD90,N945DN,0,0,158,4920,850
2260,679,0,ABQ,0,MSP,60300,69300,17,MD90,N945DN,0,0,150,3840,850
2261,1480,0,MSP,0,BUF,73140,80400,17,MD90,N945DN,0,1,121,0,636
2262,520,0,BUF,0,MSP,25200,33120,17,MD90,N946DN,1,0,132,3780,636
2263,2392,0,MSP,0,PHX,36900,45060,17,MD90,N946DN,0,0,136,2460,1106
2264,171,0,PHX,0,MSP,47520,62220,17,MD90,N946DN,0,0,245,3480,1106
2265,1658,0,MSP,0,STL,65700,71040,17,MD90,N946DN,0,0,89,2760,389
2266,1658,0,STL,0,MSP,73800,79200,17,MD90,N946DN,0,1,90,0,389
2267,2163,0,DCA,0,MSP,21600,30840,17,MD90,N947DN,1,0,154,5760,806
2268,2322,0,MSP,0,MIA,36600,49800,17,MD90,N947DN,0,0,220,5100,1304
2269,64,0,MIA,0,ATL,54900,62220,17,MD90,N947DN,0,0,122,3480,517
2270,2595,0,ATL,0,ORF,65700,72180,17,MD90,N947DN,0,1,108,0,447
2271,958,0,CLT,0,MSP,30600,40860,17,MD90,N948DN,1,0,171,3840,806
2272,1651,0,MSP,0,LAS,44700,56640,17,MD90,N948DN,0,0,199,2460,1126
2273,1651,0,LAS,0,MSP,59100,70320,17,MD90,N948DN,0,1,187,0,1126
2274,1266,0,BUF,0,ATL,22500,30060,17,MD90,N949DN,1,0,126,2940,618
2275,2156,0,ATL,0,SYR,33000,40860,17,MD90,N949DN,0,0,131,2400,689
2276,2156,0,SYR,0,ATL,43260,51420,17,MD90,N949DN,0,0,136,3180,689
2277,1860,0,ATL,0,MIA,54600,62040,17,MD90,N949DN,0,0,124,2400,517
2278,8,0,MIA,0,ATL,64440,72000,17,MD90,N949DN,0,0,126,3600,517
2279,1358,0,ATL,0,DEN,75600,87540,17,MD90,N949DN,0,1,199,0,1039
2280,669,0,MSP,0,STL,28800,34200,17,MD90,N950DN,1,0,90,2400,389
2281,669,0,STL,0,MSP,36600,41940,17,MD90,N950DN,0,0,89,3360,389
2282,2134,0,MSP,0,PHX,45300,53280,17,MD90,N950DN,0,0,133,2520,1106
2283,1368,0,PHX,0,MSP,55800,70440,17,MD90,N950DN,0,0,244,2760,1106
2284,752,0,MSP,0,GRR,73200,77940,17,MD90,N950DN,0,1,79,0,353
2285,1056,0,SJC,0,MSP,35100,48120,17,MD90,N951DN,1,0,217,2880,1365
2286,1461,0,MSP,0,MCI,51000,55800,17,MD90,N951DN,0,0,80,2460,341
2287,1461,0,MCI,0,MSP,58260,63180,17,MD90,N951DN,0,0,82,2820,341
2288,927,0,MSP,0,MKE,66000,70020,17,MD90,N951DN,0,0,67,3060,257
2289,927,0,MKE,0,MSP,73080,77340,17,MD90,N951DN,0,1,71,0,257
2290,1743,0,DCA,0,ATL,28740,35640,17,MD90,N952DN,1,0,115,3060,474
2291,1886,0,ATL,0,LGA,38700,47040,17,MD90,N952DN,0,0,139,3300,660
2292,2247,0,LGA,0,ATL,50340,59520,17,MD90,N952DN,0,0,153,2700,660
2293,1198,0,ATL,0,RIC,62220,68160,17,MD90,N952DN,0,0,99,2400,417
2294,1198,0,RIC,0,ATL,70560,76800,17,MD90,N952DN,0,0,104,3780,417
2295,1441,0,ATL,0,CLT,80580,85140,17,MD90,N952DN,0,1,76,0,196
2296,1146,0,DAB,0,ATL,21600,26220,17,MD90,N953DN,1,0,77,4260,318
2297,2183,0,ATL,0,ORD,30480,37800,17,MD90,N953DN,0,0,122,2400,526
2298,2183,0,ORD,0,ATL,40200,47100,17,MD90,N953DN,0,0,115,2880,526
2299,1425,0,ATL,0,BWI,49980,57000,17,MD90,N953DN,0,0,117,2400,499
2300,1425,0,BWI,0,ATL,59400,66600,17,MD90,N953DN,0,0,120,3420,499
2301,1292,0,ATL,0,DAB,70020,75060,17,MD90,N953DN,0,1,84,0,318
2302,2129,0,ROC,0,ATL,22800,30540,17,MD90,N954DN,1,0,129,3060,650
2303,1237,0,ATL,0,DCA,33600,39900,17,MD90,N954DN,0,0,105,6900,474
2304,2456,0,DCA,0,ATL,46800,53640,17,MD90,N954DN,0,0,114,3000,474
2305,1199,0,ATL,0,STL,56640,63120,17,MD90,N954DN,0,0,108,2400,419
2306,1199,0,STL,0,ATL,65520,71340,17,MD90,N954DN,0,0,97,3720,419
2307,1797,0,ATL,0,TPA,75060,80220,17,MD90,N954DN,0,1,86,0,352
2308,1497,0,PHL,0,MSP,30600,40920,17,MD90,N955DN,1,0,172,4080,848
2309,1447,0,MSP,0,FCA,45000,55440,17,MD90,N955DN,0,0,174,3960,-1
2310,1447,0,FCA,0,MSP,59400,68340,17,MD90,N955DN,0,0,149,5160,-1
2311,1596,0,MSP,0,LGA,73500,83220,17,MD90,N955DN,0,1,162,0,883
2312,1573,0,MSP,0,MCO,28800,40440,17,MD90,N956DN,1,0,194,2520,1138
2313,2374,0,MCO,0,MSP,42960,55200,17,MD90,N956DN,0,0,204,3300,1138
2314,1808,0,MSP,0,GRR,58500,63240,17,MD90,N956DN,0,0,79,2580,353
2315,2656,0,GRR,0,MSP,65820,71100,17,MD90,N956DN,0,0,88,3000,353
2316,895,0,MSP,0,CLT,74100,83040,17,MD90,N956DN,0,1,149,0,806
2317,2598,0,ABQ,0,MSP,28800,37740,17,MD90,N957DN,1,0,149,6660,850
2318,2318,0,MSP,0,BZN,44400,53280,17,MD90,N957DN,0,0,148,2400,756
2319,2318,0,BZN,0,MSP,55680,63540,17,MD90,N957DN,0,0,131,2760,756
2320,1799,0,MSP,0,ATL,66300,75360,17,MD90,N957DN,0,0,151,3360,787
2321,2094,0,ATL,0,PHL,78720,86340,17,MD90,N957DN,0,1,127,0,577
2322,1611,0,SAN,0,MSP,39900,52680,17,MD90,N958DN,1,0,213,2820,1328
2323,2488,0,MSP,0,PHL,55500,64680,17,MD90,N958DN,0,0,153,2520,848
2324,1597,0,PHL,0,MSP,67200,78840,17,MD90,N958DN,0,0,194,3360,848
2325,1558,0,MSP,0,BOI,82200,93120,17,MD90,N958DN,0,1,182,0,988
2326,1591,0,CLT,0,ATL,30300,34980,17,MD90,N959DN,1,0,78,2700,196
2327,2136,0,ATL,0,ELP,37680,49260,17,MD90,N959DN,0,0,193,3000,1110
2328,2136,0,ELP,0,ATL,52260,63900,17,MD90,N959DN,0,0,194,2700,1110
2329,1638,0,ATL,0,DCA,66600,73560,17,MD90,N959DN,0,1,116,0,474
2330,1478,0,ATL,0,PHL,26700,34080,17,MD90,N960DN,1,0,123,2820,577
2331,1478,0,PHL,0,ATL,36900,45000,17,MD90,N960DN,0,0,135,3000,577
2332,2238,0,ATL,0,DCA,48000,54240,17,MD90,N960DN,0,0,104,3360,474
2333,1539,0,DCA,0,ATL,57600,64680,17,MD90,N960DN,0,0,118,5880,474
2334,2447,0,ATL,0,TUS,70560,80640,17,MD90,N960DN,0,1,168,0,1334
2335,1183,0,ORF,0,ATL,25500,32040,17,MD90,N961DN,1,0,109,3660,447
2336,2026,0,ATL,0,FLL,35700,42900,17,MD90,N961DN,0,0,120,3000,504
2337,2026,0,FLL,0,ATL,45900,53100,17,MD90,N961DN,0,0,120,6600,504
2338,1774,0,ATL,0,RDU,59700,64980,17,MD90,N961DN,0,0,88,2400,308
2339,1774,0,RDU,0,ATL,67380,73320,17,MD90,N961DN,0,0,99,6000,308
2340,776,0,ATL,0,SRQ,79320,84840,17,MD90,N961DN,0,1,92,0,386
2341,2245,0,MSP,0,RSW,36000,48120,17,MD90,N962DN,1,0,202,3480,1231
2342,2245,0,RSW,0,MSP,51600,64320,17,MD90,N962DN,0,0,212,9480,1231
2343,2279,0,MSP,0,SJC,73800,87960,17,MD90,N962DN,0,1,236,0,1365
2344,1901,0,BOS,0,ATL,30600,40620,17,MD90,N963DN,1,0,167,3300,820
2345,2399,0,ATL,0,RIC,43920,49560,17,MD90,N963DN,0,0,94,2400,417
2346,2399,0,RIC,0,ATL,51960,58200,17,MD90,N963DN,0,0,104,2700,417
2347,1874,0,ATL,0,MKE,60900,68640,17,MD90,N963DN,0,0,129,2400,581
2348,1874,0,MKE,0,ATL,71040,78300,17,MD90,N963DN,0,0,121,2700,581
2349,1978,0,ATL,0,RIC,81000,86700,17,MD90,N963DN,0,1,95,0,417
2350,746,0,DEN,0,ATL,9900,20400,17,MD90,N964DN,1,0,175,13860,1039
2351,2387,0,ATL,0,DAB,34260,39060,17,MD90,N964DN,0,0,80,2400,318
2352,2387,0,DAB,0,ATL,41460,46620,17,MD90,N964DN,0,0,86,3180,318
2353,1077,0,ATL,0,RDU,49800,55200,17,MD90,N964DN,0,0,90,2400,308
2354,1077,0,RDU,0,ATL,57600,62760,17,MD90,N964DN,0,0,86,9000,308
2355,1713,0,ATL,0,RSW,71760,77940,17,MD90,N964DN,0,1,103,0,447
2356,2525,0,TPA,0,ATL,26700,32820,17,MD90,N965DN,1,0,102,4980,352
2357,723,0,ATL,0,BUF,37800,45540,17,MD90,N965DN,0,0,129,2400,618
2358,723,0,BUF,0,ATL,47940,55500,17,MD90,N965DN,0,0,126,3300,618
2359,1364,0,ATL,0,MCI,58800,66840,17,MD90,N965DN,0,0,134,2400,600
2360,1364,0,MCI,0,ATL,69240,76740,17,MD90,N965DN,0,0,125,3060,600
2361,1898,0,ATL,0,IND,79800,85320,17,MD90,N965DN,0,1,92,0,375
